adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-02-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.6,14,10.0,2587_584_14_18,18,10 MT,1487116800.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-03-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.800000000000004,14,10.0,2587_584_14_18,18,10 MT,1489536000.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-04-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.699999999999996,14,10.0,2587_584_14_18,18,10 MT,1492214400.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-05-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.68,14,10.0,2587_584_14_18,18,10 MT,1494806400.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-06-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.6,14,10.0,2587_584_14_18,18,10 MT,1497484800.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-07-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.6,14,10.0,2587_584_14_18,18,10 MT,1500076800.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-08-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.6,14,10.0,2587_584_14_18,18,10 MT,1502755200.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-09-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,44.5,14,10.0,2587_584_14_18,18,10 MT,1505433600.0,2017
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-10-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,46.0,14,10.0,2587_584_14_18,18,10 MT,1508025600.0,2017
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-11-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,45.05,14,10.0,2583_584_14_18,18,10 MT,1510704000.0,2017
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2017-12-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,45.7,14,10.0,2583_584_14_18,18,10 MT,1513296000.0,2017
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-01-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,46.0,14,10.0,2583_584_14_18,18,10 MT,1515974400.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-02-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,46.6,14,10.0,2583_584_14_18,18,10 MT,1518652800.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-03-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,46.3,14,10.0,2583_584_14_18,18,10 MT,1521072000.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-04-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,45.5,14,10.0,2583_584_14_18,18,10 MT,1523750400.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-05-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,45.03999999999999,14,10.0,2583_584_14_18,18,10 MT,1526342400.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-06-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,44.699999999999996,14,10.0,2583_584_14_18,18,10 MT,1529020800.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-07-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,44.6,14,10.0,2583_584_14_18,18,10 MT,1531612800.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-08-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,44.6,14,10.0,2583_584_14_18,18,10 MT,1534291200.0,2018
930,Zhejiang Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-09-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2583,Hangzhou,44.45,14,10.0,2583_584_14_18,18,10 MT,1536969600.0,2018
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-10-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1539561600.0,2018
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-11-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1542240000.0,2018
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2018-12-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1544832000.0,2018
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2019-01-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1547510400.0,2019
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2019-02-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1550188800.0,2019
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2019-03-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1552608000.0,2019
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2019-04-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1555286400.0,2019
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2019-05-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1557878400.0,2019
914,Jiangxi Sheng,cereals and tubers,1,584,Rice (Japonica) - Wholesale,Rice (Japonica) - Wholesale,China,CNY,2019-06-15,,0.0,Rice (Japonica) - Wholesale (10 MT),2587,Jiujiang,43.6,14,10.0,2587_584_14_18,18,10 MT,1560556800.0,2019
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-01-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,26.0,14,10.0,2592_84_14_18,18,10 MT,1389744000.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-02-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.867,14,10.0,2592_84_14_18,18,10 MT,1392422400.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-03-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.68,14,10.0,2592_84_14_18,18,10 MT,1394841600.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-04-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.325000000000003,14,10.0,2592_84_14_18,18,10 MT,1397520000.0,2014
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-05-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,25.225,14,10.0,2615_84_14_18,18,10 MT,1400112000.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-06-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,24.700000000000003,14,10.0,2592_84_14_18,18,10 MT,1402790400.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-07-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,24.900000000000002,14,10.0,2592_84_14_18,18,10 MT,1405382400.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-08-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.35,14,10.0,2592_84_14_18,18,10 MT,1408060800.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-09-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,26.05,14,10.0,2592_84_14_18,18,10 MT,1410739200.0,2014
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-10-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,26.175,14,10.0,2605_84_14_18,18,10 MT,1413331200.0,2014
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-11-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.939999999999998,14,10.0,2605_84_14_18,18,10 MT,1416009600.0,2014
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2014-12-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.950000000000003,14,10.0,2605_84_14_18,18,10 MT,1418601600.0,2014
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-01-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.9,14,10.0,2592_84_14_18,18,10 MT,1421280000.0,2015
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-02-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.6,14,10.0,2592_84_14_18,18,10 MT,1423958400.0,2015
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-03-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.576,14,10.0,2592_84_14_18,18,10 MT,1426377600.0,2015
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-04-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,25.6,14,10.0,2615_84_14_18,18,10 MT,1429056000.0,2015
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-05-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.52,14,10.0,2605_84_14_18,18,10 MT,1431648000.0,2015
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-06-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,24.700000000000003,14,10.0,2605_84_14_18,18,10 MT,1434326400.0,2015
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-07-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.075000000000003,14,10.0,2615_84_14_18,18,10 MT,1436918400.0,2015
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-08-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.060000000000002,14,10.0,2615_84_14_18,18,10 MT,1439596800.0,2015
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-09-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.733,14,10.0,2615_84_14_18,18,10 MT,1442275200.0,2015
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-10-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.2,14,10.0,2615_84_14_18,18,10 MT,1444867200.0,2015
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-11-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,23.279999999999998,14,10.0,2605_84_14_18,18,10 MT,1447545600.0,2015
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2015-12-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.75,14,10.0,2615_84_14_18,18,10 MT,1450137600.0,2015
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-01-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,23.599999999999998,14,10.0,2605_84_14_18,18,10 MT,1452816000.0,2016
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-02-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.733,14,10.0,2615_84_14_18,18,10 MT,1455494400.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-03-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,23.59,14,10.0,2592_84_14_18,18,10 MT,1458000000.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-04-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,24.055,14,10.0,2592_84_14_18,18,10 MT,1460678400.0,2016
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-05-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.62,14,10.0,2615_84_14_18,18,10 MT,1463270400.0,2016
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-06-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.15,14,10.0,2615_84_14_18,18,10 MT,1465948800.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-07-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,22.795,14,10.0,2592_84_14_18,18,10 MT,1468540800.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-08-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,23.106,14,10.0,2592_84_14_18,18,10 MT,1471219200.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-09-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,23.34,14,10.0,2592_84_14_18,18,10 MT,1473897600.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-10-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,24.275000000000002,14,10.0,2592_84_14_18,18,10 MT,1476489600.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-11-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.225,14,10.0,2592_84_14_18,18,10 MT,1479168000.0,2016
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2016-12-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.5,14,10.0,2592_84_14_18,18,10 MT,1481760000.0,2016
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-01-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.567,14,10.0,2605_84_14_18,18,10 MT,1484438400.0,2017
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-02-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.419999999999998,14,10.0,2592_84_14_18,18,10 MT,1487116800.0,2017
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-03-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.65,14,10.0,2605_84_14_18,18,10 MT,1489536000.0,2017
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-04-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.638,14,10.0,2605_84_14_18,18,10 MT,1492214400.0,2017
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-05-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,25.57,14,10.0,2592_84_14_18,18,10 MT,1494806400.0,2017
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-06-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,23.75,14,10.0,2592_84_14_18,18,10 MT,1497484800.0,2017
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-07-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.95,14,10.0,2615_84_14_18,18,10 MT,1500076800.0,2017
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-08-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.4,14,10.0,2615_84_14_18,18,10 MT,1502755200.0,2017
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-09-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.700000000000003,14,10.0,2615_84_14_18,18,10 MT,1505433600.0,2017
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-10-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.849999999999998,14,10.0,2615_84_14_18,18,10 MT,1508025600.0,2017
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-11-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,25.6,14,10.0,2615_84_14_18,18,10 MT,1510704000.0,2017
907,Hebei Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2017-12-15,,0.0,Wheat - Wholesale (10 MT),2605,Sijiazhuang,25.7,14,10.0,2605_84_14_18,18,10 MT,1513296000.0,2017
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-01-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,25.5,14,10.0,2615_84_14_18,18,10 MT,1515974400.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-02-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,25.4,14,10.0,2615_84_14_18,18,10 MT,1518652800.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-03-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,25.2,14,10.0,2615_84_14_18,18,10 MT,1521072000.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-04-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.674999999999997,14,10.0,2615_84_14_18,18,10 MT,1523750400.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-05-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.1,14,10.0,2615_84_14_18,18,10 MT,1526342400.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-06-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,23.875,14,10.0,2615_84_14_18,18,10 MT,1529020800.0,2018
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-07-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,24.16,14,10.0,2592_84_14_18,18,10 MT,1531612800.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-08-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.224999999999998,14,10.0,2615_84_14_18,18,10 MT,1534291200.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-09-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.175,14,10.0,2615_84_14_18,18,10 MT,1536969600.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-10-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.674999999999997,14,10.0,2615_84_14_18,18,10 MT,1539561600.0,2018
909,Henan Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-11-15,,0.0,Wheat - Wholesale (10 MT),2615,Zhengzhou,24.950000000000003,14,10.0,2615_84_14_18,18,10 MT,1542240000.0,2018
921,Shandong Sheng,cereals and tubers,1,84,Wheat - Wholesale,Wheat Whs.,China,CNY,2018-12-15,,0.0,Wheat - Wholesale (10 MT),2592,Linyi,24.788,14,10.0,2592_84_14_18,18,10 MT,1544832000.0,2018
